symbol,name,currency,market,exchange,exchange timezone
^NQEUROLMJPYN,NASDAQ Eurozone Large Mid Cap J,JPY,us_market,NIM,EDT
^NQEUROLMJPYT,NASDAQ Eurozone Large Mid Cap J,JPY,us_market,NIM,EDT
^NQEUROLMN,NASDAQ Eurozone Large Mid Cap N,USD,us_market,NIM,EDT
^NQEUROLMT,NASDAQ Eurozone Large Mid Cap T,USD,us_market,NIM,EDT
^NQEURON,NASDAQ Eurozone Index,USD,us_market,NIM,EDT
^NQEUROT,NASDAQ Eurozone Index,USD,us_market,NIM,EDT
^NQEUROZ10,Nasdaq Eurozone Technology Inde,USD,us_market,NIM,EDT
^NQEUROZ10AUD,Nasdaq Eurozone Technology AUD ,AUD,us_market,NIM,EDT
^NQEUROZ10AUDN,Nasdaq Eurozone Technology AUD ,AUD,us_market,NIM,EDT
^NQEUROZ10AUDT,Nasdaq Eurozone Technology AUD ,AUD,us_market,NIM,EDT
^NQEUROZ10CAD,Nasdaq Eurozone Technology CAD ,CAD,us_market,NIM,EDT
^NQEUROZ10CADN,Nasdaq Eurozone Technology CAD ,CAD,us_market,NIM,EDT
^NQEUROZ10CADT,Nasdaq Eurozone Technology CAD ,CAD,us_market,NIM,EDT
^NQEUROZ10EUR,Nasdaq Eurozone Technology EUR ,EUR,us_market,NIM,EDT
^NQEUROZ10EURN,Nasdaq Eurozone Technology EUR ,EUR,us_market,NIM,EDT
^NQEUROZ10EURT,Nasdaq Eurozone Technology EUR ,EUR,us_market,NIM,EDT
^NQEUROZ10GBP,Nasdaq Eurozone Technology GBP ,GBP,us_market,NIM,EDT
^NQEUROZ10GBPN,Nasdaq Eurozone Technology GBP ,GBP,us_market,NIM,EDT
^NQEUROZ10GBPT,Nasdaq Eurozone Technology GBP ,GBP,us_market,NIM,EDT
^NQEUROZ10JPY,Nasdaq Eurozone Technology JPY ,JPY,us_market,NIM,EDT
^NQEUROZ10JPYN,Nasdaq Eurozone Technology JPY ,JPY,us_market,NIM,EDT
^NQEUROZ10JPYT,Nasdaq Eurozone Technology JPY ,JPY,us_market,NIM,EDT
^NQEUROZ10LM,Nasdaq Eurozone Technology Larg,USD,us_market,NIM,EDT
^NQEUROZ10LMAUD,Nasdaq Eurozone Technology Larg,AUD,us_market,NIM,EDT
^NQEUROZ10LMAUDN,Nasdaq Eurozone Technology Larg,AUD,us_market,NIM,EDT
^NQEUROZ10LMAUDT,Nasdaq Eurozone Technology Larg,AUD,us_market,NIM,EDT
^NQEUROZ10LMCAD,Nasdaq Eurozone Technology Larg,CAD,us_market,NIM,EDT
^NQEUROZ10LMCADN,Nasdaq Eurozone Technology Larg,CAD,us_market,NIM,EDT
^NQEUROZ10LMCADT,Nasdaq Eurozone Technology Larg,CAD,us_market,NIM,EDT
^NQEUROZ10LMEUR,Nasdaq Eurozone Technology Larg,EUR,us_market,NIM,EDT
^NQEUROZ10LMEURN,Nasdaq Eurozone Technology Larg,EUR,us_market,NIM,EDT
^NQEUROZ10LMEURT,Nasdaq Eurozone Technology Larg,EUR,us_market,NIM,EDT
^NQEUROZ10LMGBP,Nasdaq Eurozone Technology Larg,GBP,us_market,NIM,EDT
^NQEUROZ10LMGBPN,Nasdaq Eurozone Technology Larg,GBP,us_market,NIM,EDT
^NQEUROZ10LMGBPT,Nasdaq Eurozone Technology Larg,GBP,us_market,NIM,EDT
^NQEUROZ10LMJPY,Nasdaq Eurozone Technology Larg,JPY,us_market,NIM,EDT
^NQEUROZ10LMJPYN,Nasdaq Eurozone Technology Larg,JPY,us_market,NIM,EDT
^NQEUROZ10LMJPYT,Nasdaq Eurozone Technology Larg,JPY,us_market,NIM,EDT
^NQEUROZ10LMN,Nasdaq Eurozone Technology Larg,USD,us_market,NIM,EDT
^NQEUROZ10LMT,Nasdaq Eurozone Technology Larg,USD,us_market,NIM,EDT
^NQEUROZ10N,Nasdaq Eurozone Technology NTR ,USD,us_market,NIM,EDT
^NQEUROZ10T,Nasdaq Eurozone Technology TR I,USD,us_market,NIM,EDT
^NQEUROZ15,Nasdaq Eurozone Telecommunicati,USD,us_market,NIM,EDT
^NQEUROZ15AUD,Nasdaq Eurozone Telecommunicati,AUD,us_market,NIM,EDT
^NQEUROZ15AUDN,Nasdaq Eurozone Telecommunicati,AUD,us_market,NIM,EDT
^NQEUROZ15AUDT,Nasdaq Eurozone Telecommunicati,AUD,us_market,NIM,EDT
^NQEUROZ15CAD,Nasdaq Eurozone Telecommunicati,CAD,us_market,NIM,EDT
^NQEUROZ15CADN,Nasdaq Eurozone Telecommunicati,CAD,us_market,NIM,EDT
^NQEUROZ15CADT,Nasdaq Eurozone Telecommunicati,CAD,us_market,NIM,EDT
^NQEUROZ15EUR,Nasdaq Eurozone Telecommunicati,EUR,us_market,NIM,EDT
^NQEUROZ15EURN,Nasdaq Eurozone Telecommunicati,EUR,us_market,NIM,EDT
^NQEUROZ15EURT,Nasdaq Eurozone Telecommunicati,EUR,us_market,NIM,EDT
^NQEUROZ15GBP,Nasdaq Eurozone Telecommunicati,GBP,us_market,NIM,EDT
^NQEUROZ15GBPN,Nasdaq Eurozone Telecommunicati,GBP,us_market,NIM,EDT
^NQEUROZ15GBPT,Nasdaq Eurozone Telecommunicati,GBP,us_market,NIM,EDT
^NQEUROZ15JPY,Nasdaq Eurozone Telecommunicati,JPY,us_market,NIM,EDT
^NQEUROZ15JPYN,Nasdaq Eurozone Telecommunicati,JPY,us_market,NIM,EDT
^NQEUROZ15JPYT,Nasdaq Eurozone Telecommunicati,JPY,us_market,NIM,EDT
^NQEUROZ15LM,Nasdaq Eurozone Telecommunicati,USD,us_market,NIM,EDT
^NQEUROZ15LMAUD,Nasdaq Eurozone Telecommunicati,AUD,us_market,NIM,EDT
^NQEUROZ15LMAUDN,Nasdaq Eurozone Telecommunicati,AUD,us_market,NIM,EDT
^NQEUROZ15LMAUDT,Nasdaq Eurozone Telecommunicati,AUD,us_market,NIM,EDT
^NQEUROZ15LMCAD,Nasdaq Eurozone Telecommunicati,CAD,us_market,NIM,EDT
^NQEUROZ15LMCADN,Nasdaq Eurozone Telecommunicati,CAD,us_market,NIM,EDT
^NQEUROZ15LMCADT,Nasdaq Eurozone Telecommunicati,CAD,us_market,NIM,EDT
^NQEUROZ15LMEUR,Nasdaq Eurozone Telecommunicati,EUR,us_market,NIM,EDT
^NQEUROZ15LMEURN,Nasdaq Eurozone Telecommunicati,EUR,us_market,NIM,EDT
^NQEUROZ15LMEURT,Nasdaq Eurozone Telecommunicati,EUR,us_market,NIM,EDT
^NQEUROZ15LMGBP,Nasdaq Eurozone Telecommunicati,GBP,us_market,NIM,EDT
^NQEUROZ15LMGBPN,Nasdaq Eurozone Telecommunicati,GBP,us_market,NIM,EDT
^NQEUROZ15LMGBPT,Nasdaq Eurozone Telecommunicati,GBP,us_market,NIM,EDT
^NQEUROZ15LMJPY,Nasdaq Eurozone Telecommunicati,JPY,us_market,NIM,EDT
^NQEUROZ15LMJPYN,Nasdaq Eurozone Telecommunicati,JPY,us_market,NIM,EDT
^NQEUROZ15LMJPYT,Nasdaq Eurozone Telecommunicati,JPY,us_market,NIM,EDT
^NQEUROZ15LMN,Nasdaq Eurozone Telecommunicati,USD,us_market,NIM,EDT
^NQEUROZ15LMT,Nasdaq Eurozone Telecommunicati,USD,us_market,NIM,EDT
^NQEUROZ15N,Nasdaq Eurozone Telecommunicati,USD,us_market,NIM,EDT
^NQEUROZ15T,Nasdaq Eurozone Telecommunicati,USD,us_market,NIM,EDT
^NQEUROZ20,NASDAQ Eurozone Health Care Ind,USD,us_market,NIM,EDT
^NQEUROZ20AUD,NASDAQ Eurozone Health Care AUD,AUD,us_market,NIM,EDT
^NQEUROZ20AUDN,NASDAQ Eurozone Health Care AUD,AUD,us_market,NIM,EDT
^NQEUROZ20AUDT,NASDAQ Eurozone Health Care AUD,AUD,us_market,NIM,EDT
^NQEUROZ20CAD,NASDAQ Eurozone Health Care CAD,CAD,us_market,NIM,EDT
^NQEUROZ20CADN,NASDAQ Eurozone Health Care CAD,CAD,us_market,NIM,EDT
^NQEUROZ20CADT,NASDAQ Eurozone Health Care CAD,CAD,us_market,NIM,EDT
^NQEUROZ20EUR,NASDAQ Eurozone Health Care EUR,EUR,us_market,NIM,EDT
^NQEUROZ20EURN,NASDAQ Eurozone Health Care EUR,EUR,us_market,NIM,EDT
^NQEUROZ20EURT,NASDAQ Eurozone Health Care EUR,EUR,us_market,NIM,EDT
^NQEUROZ20GBP,NASDAQ Eurozone Health Care GBP,GBP,us_market,NIM,EDT
^NQEUROZ20GBPN,NASDAQ Eurozone Health Care GBP,GBP,us_market,NIM,EDT
^NQEUROZ20GBPT,NASDAQ Eurozone Health Care GBP,GBP,us_market,NIM,EDT
^NQEUROZ20JPY,NASDAQ Eurozone Health Care JPY,JPY,us_market,NIM,EDT
^NQEUROZ20JPYN,NASDAQ Eurozone Health Care JPY,JPY,us_market,NIM,EDT
^NQEUROZ20JPYT,NASDAQ Eurozone Health Care JPY,JPY,us_market,NIM,EDT
^NQEUROZ20LM,Nasdaq Eurozone Health Care Lar,USD,us_market,NIM,EDT
^NQEUROZ20LMAUD,Nasdaq Eurozone Health Care Lar,AUD,us_market,NIM,EDT
^NQEUROZ20LMAUDN,Nasdaq Eurozone Health Care Lar,AUD,us_market,NIM,EDT
^NQEUROZ20LMAUDT,Nasdaq Eurozone Health Care Lar,AUD,us_market,NIM,EDT
^NQEUROZ20LMCAD,Nasdaq Eurozone Health Care Lar,CAD,us_market,NIM,EDT
^NQEUROZ20LMCADN,Nasdaq Eurozone Health Care Lar,CAD,us_market,NIM,EDT
^NQEUROZ20LMCADT,Nasdaq Eurozone Health Care Lar,CAD,us_market,NIM,EDT
^NQEUROZ20LMEUR,Nasdaq Eurozone Health Care Lar,EUR,us_market,NIM,EDT
^NQEUROZ20LMEURN,Nasdaq Eurozone Health Care Lar,EUR,us_market,NIM,EDT
^NQEUROZ20LMEURT,Nasdaq Eurozone Health Care Lar,EUR,us_market,NIM,EDT
^NQEUROZ20LMGBP,Nasdaq Eurozone Health Care Lar,GBP,us_market,NIM,EDT
^NQEUROZ20LMGBPN,Nasdaq Eurozone Health Care Lar,GBP,us_market,NIM,EDT
^NQEUROZ20LMGBPT,Nasdaq Eurozone Health Care Lar,GBP,us_market,NIM,EDT
^NQEUROZ20LMJPY,Nasdaq Eurozone Health Care Lar,JPY,us_market,NIM,EDT
^NQEUROZ20LMJPYN,Nasdaq Eurozone Health Care Lar,JPY,us_market,NIM,EDT
^NQEUROZ20LMJPYT,Nasdaq Eurozone Health Care Lar,JPY,us_market,NIM,EDT
^NQEUROZ20LMN,Nasdaq Eurozone Health Care Lar,USD,us_market,NIM,EDT
^NQEUROZ20LMT,Nasdaq Eurozone Health Care Lar,USD,us_market,NIM,EDT
^NQEUROZ20N,NASDAQ Eurozone Health Care NTR,USD,us_market,NIM,EDT
^NQEUROZ20T,NASDAQ Eurozone Health Care TR ,USD,us_market,NIM,EDT
^NQEUROZ30,NASDAQ Eurozone Financials Inde,USD,us_market,NIM,EDT
^NQEUROZ3010,NASDAQ Eurozone Banks Index,USD,us_market,NIM,EDT
^NQEUROZ3010AUD,NASDAQ Eurozone Banks AUD Index,AUD,us_market,NIM,EDT
^NQEUROZ3010AUDN,NASDAQ Eurozone Banks AUD NTR I,AUD,us_market,NIM,EDT
^NQEUROZ3010AUDT,NASDAQ Eurozone Banks AUD TR In,AUD,us_market,NIM,EDT
^NQEUROZ3010CAD,NASDAQ Eurozone Banks CAD Index,CAD,us_market,NIM,EDT
^NQEUROZ3010CADN,NASDAQ Eurozone Banks CAD NTR I,CAD,us_market,NIM,EDT
^NQEUROZ3010CADT,NASDAQ Eurozone Banks CAD TR In,CAD,us_market,NIM,EDT
^NQEUROZ3010EUR,NASDAQ Eurozone Banks EUR Index,EUR,us_market,NIM,EDT
^NQEUROZ3010EURN,NASDAQ Eurozone Banks EUR NTR I,EUR,us_market,NIM,EDT
^NQEUROZ3010EURT,NASDAQ Eurozone Banks EUR TR In,EUR,us_market,NIM,EDT
^NQEUROZ3010GBP,NASDAQ Eurozone Banks GBP Index,GBP,us_market,NIM,EDT
^NQEUROZ3010GBPN,NASDAQ Eurozone Banks GBP NTR I,GBP,us_market,NIM,EDT
^NQEUROZ3010GBPT,NASDAQ Eurozone Banks GBP TR In,GBP,us_market,NIM,EDT
^NQEUROZ3010JPY,NASDAQ Eurozone Banks JPY Index,JPY,us_market,NIM,EDT
^NQEUROZ3010JPYN,NASDAQ Eurozone Banks JPY NTR I,JPY,us_market,NIM,EDT
^NQEUROZ3010JPYT,NASDAQ Eurozone Banks JPY TR In,JPY,us_market,NIM,EDT
^NQEUROZ3010LM,,,,,
^NQEUROZ3010LMAUD,,,,,
^NQEUROZ3010LMAUDN,,,,,
^NQEUROZ3010LMAUDT,NASDAQ Eurozone Banks Large Mid,AUD,us_market,NIM,EDT
^NQEUROZ3010LMCAD,Nasdaq Eurozone Banks Large Mid,CAD,us_market,NIM,EDT
^NQEUROZ3010LMCADN,NASDAQ Eurozone Banks Large Mid,CAD,us_market,NIM,EDT
^NQEUROZ3010LMCADT,NASDAQ Eurozone Banks Large Mid,CAD,us_market,NIM,EDT
^NQEUROZ3010LMEUR,,,,,
^NQEUROZ3010LMEURN,NASDAQ Eurozone Banks Large Mid,EUR,us_market,NIM,EDT
^NQEUROZ3010LMEURT,NASDAQ Eurozone Banks Large Mid,EUR,us_market,NIM,EDT
^NQEUROZ3010LMGBP,,,,,
^NQEUROZ3010LMGBPN,,,,,
^NQEUROZ3010LMGBPT,NASDAQ Eurozone Banks Large Mid,GBP,us_market,NIM,EDT
^NQEUROZ3010LMJPY,Nasdaq Eurozone Banks Large Mid,JPY,us_market,NIM,EDT
^NQEUROZ3010LMJPYN,NASDAQ Eurozone Banks Large Mid,JPY,us_market,NIM,EDT
^NQEUROZ3010LMJPYT,NASDAQ Eurozone Banks Large Mid,JPY,us_market,NIM,EDT
^NQEUROZ3010LMN,NASDAQ Eurozone Banks Large Mid,USD,us_market,NIM,EDT
^NQEUROZ3010LMT,NASDAQ Eurozone Banks Large Mid,USD,us_market,NIM,EDT
^NQEUROZ3010N,NASDAQ Eurozone Banks NTR Index,USD,us_market,NIM,EDT
^NQEUROZ3010T,NASDAQ Eurozone Banks TR Index,USD,us_market,NIM,EDT
^NQEUROZ3020,Nasdaq Eurozone Financial Servi,USD,us_market,NIM,EDT
^NQEUROZ3020AUD,Nasdaq Eurozone Financial Servi,AUD,us_market,NIM,EDT
^NQEUROZ3020AUDN,Nasdaq Eurozone Financial Servi,AUD,us_market,NIM,EDT
^NQEUROZ3020AUDT,Nasdaq Eurozone Financial Servi,AUD,us_market,NIM,EDT
^NQEUROZ3020CAD,Nasdaq Eurozone Financial Servi,CAD,us_market,NIM,EDT
^NQEUROZ3020CADN,Nasdaq Eurozone Financial Servi,CAD,us_market,NIM,EDT
^NQEUROZ3020CADT,Nasdaq Eurozone Financial Servi,CAD,us_market,NIM,EDT
^NQEUROZ3020EUR,Nasdaq Eurozone Financial Servi,EUR,us_market,NIM,EDT
^NQEUROZ3020EURN,Nasdaq Eurozone Financial Servi,EUR,us_market,NIM,EDT
^NQEUROZ3020EURT,Nasdaq Eurozone Financial Servi,EUR,us_market,NIM,EDT
^NQEUROZ3020GBP,Nasdaq Eurozone Financial Servi,GBP,us_market,NIM,EDT
^NQEUROZ3020GBPN,Nasdaq Eurozone Financial Servi,GBP,us_market,NIM,EDT
^NQEUROZ3020GBPT,Nasdaq Eurozone Financial Servi,GBP,us_market,NIM,EDT
^NQEUROZ3020JPY,Nasdaq Eurozone Financial Servi,JPY,us_market,NIM,EDT
^NQEUROZ3020JPYN,Nasdaq Eurozone Financial Servi,JPY,us_market,NIM,EDT
^NQEUROZ3020JPYT,Nasdaq Eurozone Financial Servi,JPY,us_market,NIM,EDT
^NQEUROZ3020LM,Nasdaq Eurozone Financial Servi,USD,us_market,NIM,EDT
^NQEUROZ3020LMAUD,Nasdaq Eurozone Financial Servi,AUD,us_market,NIM,EDT
^NQEUROZ3020LMAUDN,Nasdaq Eurozone Financial Servi,AUD,us_market,NIM,EDT
^NQEUROZ3020LMAUDT,Nasdaq Eurozone Financial Servi,AUD,us_market,NIM,EDT
^NQEUROZ3020LMCAD,,,,,
^NQEUROZ3020LMCADN,Nasdaq Eurozone Financial Servi,CAD,us_market,NIM,EDT
^NQEUROZ3020LMCADT,Nasdaq Eurozone Financial Servi,CAD,us_market,NIM,EDT
^NQEUROZ3020LMEUR,Nasdaq Eurozone Financial Servi,EUR,us_market,NIM,EDT
^NQEUROZ3020LMEURN,Nasdaq Eurozone Financial Servi,EUR,us_market,NIM,EDT
^NQEUROZ3020LMEURT,Nasdaq Eurozone Financial Servi,EUR,us_market,NIM,EDT
^NQEUROZ3020LMGBP,,,,,
^NQEUROZ3020LMGBPN,Nasdaq Eurozone Financial Servi,GBP,us_market,NIM,EDT
^NQEUROZ3020LMGBPT,Nasdaq Eurozone Financial Servi,GBP,us_market,NIM,EDT
^NQEUROZ3020LMJPY,Nasdaq Eurozone Financial Servi,JPY,us_market,NIM,EDT
^NQEUROZ3020LMJPYN,Nasdaq Eurozone Financial Servi,JPY,us_market,NIM,EDT
^NQEUROZ3020LMJPYT,Nasdaq Eurozone Financial Servi,JPY,us_market,NIM,EDT
^NQEUROZ3020LMN,,,,,
^NQEUROZ3020LMT,Nasdaq Eurozone Financial Servi,USD,us_market,NIM,EDT
^NQEUROZ3020N,Nasdaq Eurozone Financial Servi,USD,us_market,NIM,EDT
^NQEUROZ3020T,Nasdaq Eurozone Financial Servi,USD,us_market,NIM,EDT
^NQEUROZ3030,Nasdaq Eurozone Insurance Index,USD,us_market,NIM,EDT
^NQEUROZ3030AUD,Nasdaq Eurozone Insurance AUD I,AUD,us_market,NIM,EDT
^NQEUROZ3030AUDN,Nasdaq Eurozone Insurance AUD N,AUD,us_market,NIM,EDT
^NQEUROZ3030AUDT,Nasdaq Eurozone Insurance AUD T,AUD,us_market,NIM,EDT
^NQEUROZ3030CAD,Nasdaq Eurozone Insurance CAD I,CAD,us_market,NIM,EDT
^NQEUROZ3030CADN,Nasdaq Eurozone Insurance CAD N,CAD,us_market,NIM,EDT
^NQEUROZ3030CADT,Nasdaq Eurozone Insurance CAD T,CAD,us_market,NIM,EDT
^NQEUROZ3030EUR,Nasdaq Eurozone Insurance EUR I,EUR,us_market,NIM,EDT
^NQEUROZ3030EURN,Nasdaq Eurozone Insurance EUR N,EUR,us_market,NIM,EDT
^NQEUROZ3030EURT,Nasdaq Eurozone Insurance EUR T,EUR,us_market,NIM,EDT
^NQEUROZ3030GBP,Nasdaq Eurozone Insurance GBP I,GBP,us_market,NIM,EDT
^NQEUROZ3030GBPN,Nasdaq Eurozone Insurance GBP N,GBP,us_market,NIM,EDT
^NQEUROZ3030GBPT,Nasdaq Eurozone Insurance GBP T,GBP,us_market,NIM,EDT
^NQEUROZ3030JPY,Nasdaq Eurozone Insurance JPY I,JPY,us_market,NIM,EDT
^NQEUROZ3030JPYN,Nasdaq Eurozone Insurance JPY N,JPY,us_market,NIM,EDT
^NQEUROZ3030JPYT,Nasdaq Eurozone Insurance JPY T,JPY,us_market,NIM,EDT
^NQEUROZ3030LM,,,,,
^NQEUROZ3030LMAUD,Nasdaq Eurozone Insurance Large,AUD,us_market,NIM,EDT
^NQEUROZ3030LMAUDN,Nasdaq Eurozone Insurance Large,AUD,us_market,NIM,EDT
^NQEUROZ3030LMAUDT,Nasdaq Eurozone Insurance Large,AUD,us_market,NIM,EDT
^NQEUROZ3030LMCAD,Nasdaq Eurozone Insurance Large,CAD,us_market,NIM,EDT
^NQEUROZ3030LMCADN,Nasdaq Eurozone Insurance Large,CAD,us_market,NIM,EDT
^NQEUROZ3030LMCADT,,,,,
^NQEUROZ3030LMEUR,Nasdaq Eurozone Insurance Large,EUR,us_market,NIM,EDT
^NQEUROZ3030LMEURN,,,,,
^NQEUROZ3030LMEURT,,,,,
^NQEUROZ3030LMGBP,Nasdaq Eurozone Insurance Large,GBP,us_market,NIM,EDT
^NQEUROZ3030LMGBPN,Nasdaq Eurozone Insurance Large,GBP,us_market,NIM,EDT
^NQEUROZ3030LMGBPT,,,,,
^NQEUROZ3030LMJPY,Nasdaq Eurozone Insurance Large,JPY,us_market,NIM,EDT
^NQEUROZ3030LMJPYN,,,,,
^NQEUROZ3030LMJPYT,Nasdaq Eurozone Insurance Large,JPY,us_market,NIM,EDT
^NQEUROZ3030LMN,Nasdaq Eurozone Insurance Large,USD,us_market,NIM,EDT
^NQEUROZ3030LMT,Nasdaq Eurozone Insurance Large,USD,us_market,NIM,EDT
^NQEUROZ3030N,Nasdaq Eurozone Insurance NTR I,USD,us_market,NIM,EDT
^NQEUROZ3030T,Nasdaq Eurozone Insurance TR In,USD,us_market,NIM,EDT
^NQEUROZ30AUD,NASDAQ Eurozone Financials AUD ,AUD,us_market,NIM,EDT
^NQEUROZ30AUDN,NASDAQ Eurozone Financials AUD ,AUD,us_market,NIM,EDT
^NQEUROZ30AUDT,NASDAQ Eurozone Financials AUD ,AUD,us_market,NIM,EDT
^NQEUROZ30CAD,NASDAQ Eurozone Financials CAD ,CAD,us_market,NIM,EDT
^NQEUROZ30CADN,NASDAQ Eurozone Financials CAD ,CAD,us_market,NIM,EDT
^NQEUROZ30CADT,NASDAQ Eurozone Financials CAD ,CAD,us_market,NIM,EDT
^NQEUROZ30EUR,NASDAQ Eurozone Financials EUR ,EUR,us_market,NIM,EDT
^NQEUROZ30EURN,NASDAQ Eurozone Financials EUR ,EUR,us_market,NIM,EDT
^NQEUROZ30EURT,NASDAQ Eurozone Financials EUR ,EUR,us_market,NIM,EDT
^NQEUROZ30GBP,NASDAQ Eurozone Financials GBP ,GBP,us_market,NIM,EDT
^NQEUROZ30GBPN,NASDAQ Eurozone Financials GBP ,GBP,us_market,NIM,EDT
^NQEUROZ30GBPT,NASDAQ Eurozone Financials GBP ,GBP,us_market,NIM,EDT
^NQEUROZ30JPY,NASDAQ Eurozone Financials JPY ,JPY,us_market,NIM,EDT
^NQEUROZ30JPYN,NASDAQ Eurozone Financials JPY ,JPY,us_market,NIM,EDT
^NQEUROZ30JPYT,NASDAQ Eurozone Financials JPY ,JPY,us_market,NIM,EDT
^NQEUROZ30LM,Nasdaq Eurozone Financials Larg,USD,us_market,NIM,EDT
^NQEUROZ30LMAUD,Nasdaq Eurozone Financials Larg,AUD,us_market,NIM,EDT
^NQEUROZ30LMAUDN,Nasdaq Eurozone Financials Larg,AUD,us_market,NIM,EDT
^NQEUROZ30LMAUDT,Nasdaq Eurozone Financials Larg,AUD,us_market,NIM,EDT
^NQEUROZ30LMCAD,Nasdaq Eurozone Financials Larg,CAD,us_market,NIM,EDT
^NQEUROZ30LMCADN,Nasdaq Eurozone Financials Larg,CAD,us_market,NIM,EDT
^NQEUROZ30LMCADT,Nasdaq Eurozone Financials Larg,CAD,us_market,NIM,EDT
^NQEUROZ30LMEUR,Nasdaq Eurozone Financials Larg,EUR,us_market,NIM,EDT
^NQEUROZ30LMEURN,Nasdaq Eurozone Financials Larg,EUR,us_market,NIM,EDT
^NQEUROZ30LMEURT,Nasdaq Eurozone Financials Larg,EUR,us_market,NIM,EDT
^NQEUROZ30LMGBP,Nasdaq Eurozone Financials Larg,GBP,us_market,NIM,EDT
^NQEUROZ30LMGBPN,Nasdaq Eurozone Financials Larg,GBP,us_market,NIM,EDT
^NQEUROZ30LMGBPT,Nasdaq Eurozone Financials Larg,GBP,us_market,NIM,EDT
^NQEUROZ30LMJPY,Nasdaq Eurozone Financials Larg,JPY,us_market,NIM,EDT
^NQEUROZ30LMJPYN,Nasdaq Eurozone Financials Larg,JPY,us_market,NIM,EDT
^NQEUROZ30LMJPYT,Nasdaq Eurozone Financials Larg,JPY,us_market,NIM,EDT
^NQEUROZ30LMN,NASDAQ Eurozone Financials Larg,USD,us_market,NIM,EDT
^NQEUROZ30LMT,NASDAQ Eurozone Financials Larg,USD,us_market,NIM,EDT
^NQEUROZ30N,NASDAQ Eurozone Financials NTR ,USD,us_market,NIM,EDT
^NQEUROZ30T,NASDAQ Eurozone Financials TR I,USD,us_market,NIM,EDT
^NQEUROZ35,NASDAQ Eurozone Real Estate Ind,USD,us_market,NIM,EDT
^NQEUROZ35AUD,NASDAQ Eurozone Real Estate AUD,AUD,us_market,NIM,EDT
^NQEUROZ35AUDN,NASDAQ Eurozone Real Estate AUD,AUD,us_market,NIM,EDT
^NQEUROZ35AUDT,NASDAQ Eurozone Real Estate AUD,AUD,us_market,NIM,EDT
^NQEUROZ35CAD,NASDAQ Eurozone Real Estate CAD,CAD,us_market,NIM,EDT
^NQEUROZ35CADN,NASDAQ Eurozone Real Estate CAD,CAD,us_market,NIM,EDT
^NQEUROZ35CADT,NASDAQ Eurozone Real Estate CAD,CAD,us_market,NIM,EDT
^NQEUROZ35EUR,NASDAQ Eurozone Real Estate EUR,EUR,us_market,NIM,EDT
^NQEUROZ35EURN,NASDAQ Eurozone Real Estate EUR,EUR,us_market,NIM,EDT
^NQEUROZ35EURT,NASDAQ Eurozone Real Estate EUR,EUR,us_market,NIM,EDT
^NQEUROZ35GBP,NASDAQ Eurozone Real Estate GBP,GBP,us_market,NIM,EDT
^NQEUROZ35GBPN,NASDAQ Eurozone Real Estate GBP,GBP,us_market,NIM,EDT
^NQEUROZ35GBPT,NASDAQ Eurozone Real Estate GBP,GBP,us_market,NIM,EDT
^NQEUROZ35JPY,NASDAQ Eurozone Real Estate JPY,JPY,us_market,NIM,EDT
^NQEUROZ35JPYN,NASDAQ Eurozone Real Estate JPY,JPY,us_market,NIM,EDT
^NQEUROZ35JPYT,NASDAQ Eurozone Real Estate JPY,JPY,us_market,NIM,EDT
^NQEUROZ35LM,Nasdaq Eurozone Real Estate Lar,USD,us_market,NIM,EDT
^NQEUROZ35LMAUD,Nasdaq Eurozone Real Estate Lar,AUD,us_market,NIM,EDT
^NQEUROZ35LMAUDN,Nasdaq Eurozone Real Estate Lar,AUD,us_market,NIM,EDT
^NQEUROZ35LMAUDT,Nasdaq Eurozone Real Estate Lar,AUD,us_market,NIM,EDT
^NQEUROZ35LMCAD,Nasdaq Eurozone Real Estate Lar,CAD,us_market,NIM,EDT
^NQEUROZ35LMCADN,Nasdaq Eurozone Real Estate Lar,CAD,us_market,NIM,EDT
^NQEUROZ35LMCADT,Nasdaq Eurozone Real Estate Lar,CAD,us_market,NIM,EDT
^NQEUROZ35LMEUR,Nasdaq Eurozone Real Estate Lar,EUR,us_market,NIM,EDT
^NQEUROZ35LMEURN,Nasdaq Eurozone Real Estate Lar,EUR,us_market,NIM,EDT
^NQEUROZ35LMEURT,Nasdaq Eurozone Real Estate Lar,EUR,us_market,NIM,EDT
^NQEUROZ35LMGBP,Nasdaq Eurozone Real Estate Lar,GBP,us_market,NIM,EDT
^NQEUROZ35LMGBPN,Nasdaq Eurozone Real Estate Lar,GBP,us_market,NIM,EDT
^NQEUROZ35LMGBPT,Nasdaq Eurozone Real Estate Lar,GBP,us_market,NIM,EDT
^NQEUROZ35LMJPY,Nasdaq Eurozone Real Estate Lar,JPY,us_market,NIM,EDT
^NQEUROZ35LMJPYN,Nasdaq Eurozone Real Estate Lar,JPY,us_market,NIM,EDT
^NQEUROZ35LMJPYT,Nasdaq Eurozone Real Estate Lar,JPY,us_market,NIM,EDT
^NQEUROZ35LMN,Nasdaq Eurozone Real Estate Lar,USD,us_market,NIM,EDT
^NQEUROZ35LMT,Nasdaq Eurozone Real Estate Lar,USD,us_market,NIM,EDT
^NQEUROZ35N,NASDAQ Eurozone Real Estate NTR,USD,us_market,NIM,EDT
